"annee_modele","marque","modele","catVeh","cyl_L","nbCyl","transmission","typeFuel","consoFuel_ville_L100km","consoFuel_route_L100km","consoFuel_comb_L100km","consoFuel_comb_migal","emiCO2_gkm","moteur","typeFuel_1","conso_Le100km","autonomie_1_km","tempsRecharge","typeFuel_2","autonomie_2_km","consoFuel_ville_kWh100km","consoFuel_route_kWh100km","consoFuel_comb_kWh100km","consoFuel_ville_Le100km","consoFuel_route_Le100km","consoFuel_comb_Le100km","autonomie_km"
"2018","GMC","Yukon 4WD FFV","VUS : ordinaire","5.3",8,"A6","E","20.8","14.5","18.0","16","299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","GMC","Yukon 4WD","VUS : ordinaire","6.2",8,"A10","Z","16.4","10.7","13.8","20","325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","GMC","Yukon XL","VUS : ordinaire","5.3",8,"A6","X","15.1","10.4","13.0","22","305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","GMC","Yukon XL FFV","VUS : ordinaire","5.3",8,"A6","X","15.1","10.4","13.0","22","305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","GMC","Yukon XL FFV","VUS : ordinaire","5.3",8,"A6","E","19.8","13.9","17.2","16","285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","GMC","Yukon XL 4WD","VUS : ordinaire","5.3",8,"A6","X","15.3","10.9","13.3","21","313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","GMC","Yukon XL 4WD FFV","VUS : ordinaire","5.3",8,"A6","X","15.3","10.9","13.3","21","312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","GMC","Yukon XL 4WD FFV","VUS : ordinaire","5.3",8,"A6","E","22.3","15.7","19.3","15","321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","GMC","Yukon XL 4WD","VUS : ordinaire","6.2",8,"A10","Z","17.1","11.3","14.5","19","340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Accord","Grande berline","1.5",4,"AV","X","7.9","6.3","7.2","39","168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Accord","Grande berline","1.5",4,"AV7","X","8.2","6.8","7.6","37","177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Accord","Grande berline","1.5",4,"M6","X","8.9","6.7","7.9","36","185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Accord","Grande berline","2.0",4,"M6","X","10.7","7.3","9.2","31","214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Accord Sport/Touring","Intermédiaire","2.0",4,"AS10","X","10.4","7.4","9.1","31","211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Accord Hybrid","Grande berline","2.0",4,"AV","X","5.0","5.1","5.1","55","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Civic Coupe","Compacte","1.5",4,"AV","X","7.5","5.9","6.8","42","158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Civic Coupe","Compacte","1.5",4,"M6","X","7.7","5.7","6.8","42","158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Civic Coupe","Compacte","2.0",4,"AV","X","7.8","6.0","7.0","40","163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Civic Coupe","Compacte","2.0",4,"M6","X","8.5","6.1","7.4","38","173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Civic Coupe Si","Compacte","1.5",4,"M6","Z","8.4","6.2","7.4","38","173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Civic Hatchback","Grande berline","1.5",4,"AV","X","7.7","6.0","6.9","41","162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Civic Hatchback","Grande berline","1.5",4,"AV7","X","7.9","6.6","7.3","39","170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Civic Hatchback","Grande berline","1.5",4,"M6","X","8.0","6.2","7.2","39","167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Civic Hatchback Sport","Grande berline","1.5",4,"AV7","Z","7.9","6.6","7.3","39","170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Civic Hatchback Sport","Grande berline","1.5",4,"M6","Z","8.0","6.2","7.2","39","167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Civic Sedan","Intermédiaire","1.5",4,"AV","X","7.4","5.6","6.6","43","153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Civic Sedan","Intermédiaire","2.0",4,"AV","X","7.8","6.0","7.0","40","163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Civic Sedan","Intermédiaire","2.0",4,"M6","X","8.5","6.0","7.4","38","172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Civic Sedan Si","Intermédiaire","1.5",4,"M6","Z","8.4","6.2","7.4","38","173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Civic Type R","Grande berline","2.0",4,"M6","Z","10.6","8.3","9.6","29","224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","CR-V","VUS : petit","1.5",4,"AV","X","8.4","7.0","7.8","36","181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","CR-V AWD","VUS : petit","1.5",4,"AV","X","8.7","7.2","8.0","35","188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Fit","Familiale : petite","1.5",4,"AV","X","7.0","5.9","6.5","43","151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Fit","Familiale : petite","1.5",4,"AV7","X","7.6","6.5","7.0","40","166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Fit","Familiale : petite","1.5",4,"M6","X","8.1","6.6","7.4","38","174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","HR-V","Familiale : petite","1.8",4,"AV","X","8.3","6.9","7.7","37","180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","HR-V","Familiale : petite","1.8",4,"AV7","X","8.3","6.9","7.7","37","180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","HR-V","Familiale : petite","1.8",4,"M6","X","9.4","7.1","8.4","34","195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","HR-V AWD","Familiale : petite","1.8",4,"AV","X","8.9","7.5","8.2","34","194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","HR-V AWD","Familiale : petite","1.8",4,"AV7","X","8.9","7.5","8.2","34","194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Odyssey","Fourgonnette","3.5",6,"AS9","X","12.6","8.4","10.7","26","252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Odyssey Touring","Fourgonnette","3.5",6,"AS10","X","12.2","8.5","10.6","27","247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Pilot AWD","VUS : petit","3.5",6,"A6","X","13.0","9.3","11.3","25","266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Pilot AWD","VUS : petit","3.5",6,"AS9","X","12.4","9.3","11.0","26","256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Honda","Ridgeline AWD","Camionnette : ordinaire","3.5",6,"A6","X","12.8","9.5","11.3","25","264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","Accent","Compacte","1.6",4,"AS6","X","8.3","6.2","7.4","38","173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","Accent","Compacte","1.6",4,"M6","X","8.2","6.3","7.3","39","173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","Elantra","Intermédiaire","1.6",4,"AM7","X","8.9","7.0","8.1","35","189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","Elantra","Intermédiaire","1.6",4,"M6","X","10.7","7.8","9.4","30","221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","Elantra","Intermédiaire","2.0",4,"AS6","X","8.3","6.4","7.4","38","174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","Elantra","Intermédiaire","2.0",4,"M6","X","9.3","6.4","8.0","35","188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","Elantra GT","Grande berline","1.6",4,"AM7","X","9.2","7.1","8.3","34","194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","Elantra GT","Grande berline","1.6",4,"M6","X","10.7","8.1","9.6","29","226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","Elantra GT","Grande berline","2.0",4,"AS6","X","9.4","7.2","8.4","34","198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","Elantra GT","Grande berline","2.0",4,"M6","X","9.8","7.3","8.7","32","205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","IONIQ","Grande berline","1.6",4,"AM6","X","4.3","4.4","4.3","66","102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","IONIQ Blue","Grande berline","1.6",4,"AM6","X","4.2","4.0","4.1","69","96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","Kona","VUS : petit","2.0",4,"AS6","X","8.6","7.0","7.9","36","186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","Kona AWD","VUS : petit","1.6",4,"AM7","X","9.0","8.0","8.6","33","201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","Kona AWD","VUS : petit","2.0",4,"AS6","X","9.2","7.8","8.6","33","202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","Santa Fe","VUS : petit","3.3",6,"AS6","X","12.9","9.4","11.3","25","265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","Santa Fe AWD","VUS : petit","3.3",6,"AS6","X","13.0","9.7","11.5","25","269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","Santa Fe Ultimate AWD","VUS : petit","3.3",6,"AS6","X","13.9","10.8","12.5","23","295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","Santa Fe Sport","VUS : petit","2.4",4,"AS6","X","11.1","8.6","10.0","28","235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","Santa Fe Sport AWD","VUS : petit","2.4",4,"AS6","X","12.0","9.1","10.7","26","253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","Santa Fe Sport Ultimate AWD","VUS : petit","2.0",4,"AS6","X","12.5","9.6","11.2","25","264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","Sonata","Grande berline","2.0",4,"AS8","X","10.4","7.4","9.1","31","212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","Sonata","Grande berline","2.4",4,"AS6","X","9.8","6.9","8.5","33","202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","Sonata Hybrid","Intermédiaire","2.0",4,"AM6","X","6.0","5.3","5.7","50","135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","Sonata Hybrid SE","Intermédiaire","2.0",4,"AM6","X","5.9","5.1","5.6","50","132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","Tucson","VUS : petit","2.0",4,"AS6","X","10.1","7.8","9.0","31","213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","Tucson AWD","VUS : petit","1.6",4,"AM7","X","9.9","8.5","9.3","30","221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Hyundai","Tucson AWD","VUS : petit","2.0",4,"AS6","X","11.0","9.1","10.2","28","241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Infiniti","Q50 AWD","Intermédiaire","2.0",4,"AS7","Z","10.7","8.6","9.7","29","228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Infiniti","Q50 AWD","Intermédiaire","3.0",6,"AS7","Z","12.4","8.7","10.8","26","253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Infiniti","Q50 AWD Red Sport","Intermédiaire","3.0",6,"AS7","Z","12.5","9.3","11.1","25","260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Infiniti","Q50 Hybrid AWD","Compacte","3.5",6,"AS7","Z","9.1","7.7","8.5","33","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Infiniti","Q60 AWD","Sous-compacte","2.0",4,"AS7","Z","11.2","8.5","10.0","28","233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Infiniti","Q60 AWD","Sous-compacte","3.0",6,"AS7","Z","12.3","8.6","10.7","26","251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Infiniti","Q60 AWD Red Sport","Sous-compacte","3.0",6,"AS7","Z","12.5","9.2","11.0","26","259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Infiniti","Q70 AWD","Intermédiaire","3.7",6,"AS7","Z","13.2","9.8","11.7","24","274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Infiniti","Q70 AWD","Intermédiaire","5.6",8,"AS7","Z","14.9","10.3","12.8","22","301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Infiniti","QX30","Compacte","2.0",4,"AM7","Z","9.7","7.1","8.5","33","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Infiniti","QX30 AWD","Compacte","2.0",4,"AM7","Z","10.6","8.0","9.4","30","221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Infiniti","QX60 AWD","VUS : petit","3.5",6,"AV7","Z","12.5","9.0","10.9","26","257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Infiniti","QX80 4WD","VUS : ordinaire","5.6",8,"AS7","Z","17.4","12.2","15.1","19","354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jaguar","F-PACE 20d","VUS : petit","2.0",4,"AS8","D","8.9","7.2","8.1","35","218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jaguar","F-PACE 25t","VUS : petit","2.0",4,"AS8","Z","10.7","8.8","9.9","29","227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jaguar","F-PACE 35t","VUS : petit","3.0",6,"AS8","Z","13.3","10.0","11.8","24","277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jaguar","F-TYPE Convertible","Deux places","2.0",4,"AS8","Z","10.2","7.8","9.2","31","215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jaguar","F-TYPE Convertible","Deux places","3.0",6,"AS8","Z","11.9","8.5","10.4","27","242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jaguar","F-TYPE Convertible","Deux places","3.0",6,"M6","Z","14.9","9.8","12.6","22","296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jaguar","F-TYPE Convertible R-Dynamic","Deux places","3.0",6,"AS8","Z","12.4","8.8","10.8","26","253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jaguar","F-TYPE Convertible R-Dynamic","Deux places","3.0",6,"M6","Z","15.3","10.0","12.9","22","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jaguar","F-TYPE Convertible R-Dynamic AWD","Deux places","3.0",6,"AS8","Z","13.0","9.2","11.3","25","265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jaguar","F-TYPE Coupe","Deux places","2.0",4,"AS8","Z","10.2","7.8","9.2","31","215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jaguar","F-TYPE Coupe","Deux places","3.0",6,"AS8","Z","11.9","8.5","10.4","27","242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jaguar","F-TYPE Coupe","Deux places","3.0",6,"M6","Z","14.9","9.8","12.6","22","296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jaguar","F-TYPE Coupe R-Dynamic","Deux places","3.0",6,"AS8","Z","12.4","8.8","10.8","26","253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jaguar","F-TYPE Coupe R-Dynamic","Deux places","3.0",6,"M6","Z","15.3","10.0","12.9","22","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jaguar","F-TYPE Coupe R-Dynamic AWD","Deux places","3.0",6,"AS8","Z","13.0","9.2","11.3","25","265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jaguar","F-TYPE R AWD Convertible","Deux places","5.0",8,"AS8","Z","15.6","10.4","13.3","21","311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jaguar","F-TYPE R AWD Coupe","Deux places","5.0",8,"AS8","Z","15.6","10.4","13.3","21","311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jaguar","XE 20d AWD","Compacte","2.0",4,"AS8","D","7.8","5.8","6.9","41","186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jaguar","XE 25t AWD","Compacte","2.0",4,"AS8","Z","9.8","6.9","8.5","33","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jaguar","XE 35t AWD","Compacte","3.0",6,"AS8","Z","11.8","8.2","10.2","28","238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jaguar","XF 20d AWD","Intermédiaire","2.0",4,"AS8","D","7.8","5.8","6.9","41","186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jaguar","XF 25t AWD","Intermédiaire","2.0",4,"AS8","Z","10.1","7.2","8.8","32","207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jaguar","XF 35t AWD","Intermédiaire","3.0",6,"AS8","Z","12.0","8.4","10.4","27","243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jaguar","XJ R-Sport AWD","Grande berline","3.0",6,"AS8","Z","14.0","9.0","11.8","24","276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jaguar","XJL Portfolio AWD","Grande berline","3.0",6,"AS8","Z","14.0","9.4","11.9","24","280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jaguar","XJR LWB","Grande berline","5.0",8,"AS8","Z","15.8","10.3","13.3","21","313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Cherokee FFV","VUS : petit","2.4",4,"A9","X","11.0","7.8","9.6","29","225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Cherokee FFV","VUS : petit","2.4",4,"A9","E","15.5","10.5","13.3","21","218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Cherokee","VUS : petit","3.2",6,"A9","X","11.4","8.3","10.0","28","234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Cherokee 4X4 Active Drive I","VUS : petit","2.4",4,"A9","X","11.3","8.4","10.0","28","235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Cherokee 4X4 Active Drive I FFV","VUS : petit","2.4",4,"A9","X","11.3","8.4","10.0","28","235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Cherokee 4X4 Active Drive I FFV","VUS : petit","2.4",4,"A9","E","16.3","11.3","14.0","20","231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Cherokee 4X4 Active Drive I","VUS : petit","3.2",6,"A9","X","11.6","8.6","10.3","27","241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Cherokee 4X4 Active Drive II","VUS : petit","2.4",4,"A9","X","11.4","8.7","10.2","28","239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Cherokee 4X4 Active Drive II","VUS : petit","3.2",6,"A9","X","12.8","9.0","11.1","25","259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Cherokee 4X4 Active Drive Lock","VUS : petit","2.4",4,"A9","X","12.1","9.4","10.9","26","256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Cherokee 4X4 Active Drive Lock","VUS : petit","3.2",6,"A9","X","12.9","9.9","11.6","24","269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Compass","VUS : petit","2.4",4,"A6","X","10.6","7.6","9.3","30","218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Compass","VUS : petit","2.4",4,"M6","X","10.4","7.3","9.0","31","211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Compass 4X4","VUS : petit","2.4",4,"A9","X","10.8","7.8","9.5","30","222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Compass 4X4","VUS : petit","2.4",4,"M6","X","10.8","7.6","9.4","30","221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Grand Cherokee 4X4","VUS : ordinaire","3.0",6,"A8","D","11.2","8.5","10.0","28","268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Grand Cherokee 4X4","VUS : ordinaire","3.6",6,"A8","X","12.7","9.6","11.3","25","265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Grand Cherokee 4X4","VUS : ordinaire","5.7",8,"A8","X","16.7","10.9","14.1","20","331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Grand Cherokee 4X4 SRT","VUS : ordinaire","6.4",8,"A8","Z","18.3","12.6","15.7","18","368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Grand Cherokee 4X4 Trackhawk","VUS : ordinaire","6.2",8,"A8","Z","20.9","13.8","17.7","16","413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","New Wrangler 4X4","VUS : petit","2.0",4,"A8","X","10.5","9.4","10.0","28","233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","New Wrangler 4X4","VUS : petit","3.6",6,"A8","X","12.8","10.4","11.8","24","274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","New Wrangler 4X4","VUS : petit","3.6",6,"M6","X","13.7","9.6","11.8","24","277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","New Wrangler Unlimited 4X4","VUS : petit","2.0",4,"A8","X","10.9","10.0","10.5","27","245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","New Wrangler Unlimited 4X4","VUS : petit","3.6",6,"A8","X","12.9","10.2","11.7","24","275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","New Wrangler Unlimited 4X4","VUS : petit","3.6",6,"M6","X","13.8","10.1","12.2","23","285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Renegade","VUS : petit","1.4",4,"M6","X","9.9","7.7","8.9","32","209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Renegade","VUS : petit","2.4",4,"A9","X","10.8","7.8","9.5","30","222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Renegade FFV","VUS : petit","2.4",4,"A9","X","10.8","7.8","9.5","30","222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","Jeep","Renegade FFV","VUS : petit","2.4",4,"A9","E","14.4","10.2","12.5","23","206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
